,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
177,177,BTC,2013-10-23 23:59:59,213.6199951171875,192.3800048828125,193.3600006103516,213.6199951171875,213.6199951171875,-0.0948412834469062,0.0,-0.0994288489835568,0.0,0.1024979416463125,-0.123097072815326,-0.2195767939541992,-0.2720281908789174,-0.3043394619923141,-0.3235801740024858,-0.3345145430649009
178,178,BTC,2013-10-24 23:59:59,217.4199981689453,168.52000427246094,214.3000030517578,198.22999572753903,198.22999572753903,0.081067485600446,0.0968067540483748,-0.1498763663190184,0.0,-0.0720438149116418,-0.0289764279684378,-0.1298743665039128,-0.1927962267178632,-0.2328708869949743,-0.2587781714715983,-0.270912560996734
179,179,BTC,2013-10-25 23:59:59,198.8699951171875,168.5,197.69000244140625,186.69000244140625,186.69000244140625,0.0589212055072547,0.0652418046842331,-0.0974342610934149,0.0,-0.0582151719459963,0.0439873391856553,-0.0538861321156598,-0.1228667909666618,-0.1698805574145339,-0.2014569711798592,-0.2154052276833504
180,180,BTC,2013-10-26 23:59:59,188.4100036621093,175.75,187.4499969482422,177.32000732421875,177.32000732421875,0.0571282946402171,0.0625422731774039,-0.0088540901160019,0.0,-0.0501901279910708,0.0936385687648848,0.0157173093451732,-0.0590646198618045,-0.1123900596204543,-0.1490774060816925,-0.1647455038549696
181,181,BTC,2013-10-27 23:59:59,196.44000244140625,176.60000610351562,176.60000610351562,196.44000244140625,196.44000244140625,-0.1009977402327128,0.0,-0.1009977402327128,0.0,0.1078276242241957,-0.0100794227573137,-0.0575952012025579,-0.129861536821965,-0.1810934680825348,-0.2151394885089916,-0.2354103120744941
182,182,BTC,2013-10-28 23:59:59,198.6199951171875,192.0599975585937,196.2100067138672,198.5500030517578,198.5500030517578,-0.0117854258470125,0.0003525160632278,-0.0326870077734137,0.0,0.0107411962132353,-0.035779404408472,-0.0461596691036922,-0.1188214604893433,-0.1715260702420725,-0.208386811334279,-0.2328296921147092
183,183,BTC,2013-10-29 23:59:59,204.7899932861328,198.5500030517578,198.5500030517578,204.38999938964844,204.38999938964844,-0.0285728086272816,0.0019570130519048,-0.0285728086272816,0.0,0.029413227137389,-0.0573021992021891,-0.0577719002519092,-0.1231664860382589,-0.1771686401909741,-0.2162532330394628,-0.2438149247267164
184,184,BTC,2013-10-30 23:59:59,209.1600036621093,199.97000122070312,204.38999938964844,199.97000122070312,199.97000122070312,0.0221033062057496,0.0459569054623516,0.0,0.0,-0.0216253152411779,-0.0231834700547888,-0.0242636415343669,-0.0855394976795784,-0.1416337434341118,-0.1846436957936043,-0.2159373931565561
185,185,BTC,2013-10-31 23:59:59,205.17999267578125,198.8500061035156,199.8300018310547,204.0,204.0,-0.0204411674948299,0.005784277822457,-0.0252450681200215,0.0,0.0201530167259891,-0.0163235234279258,-0.032857842538871,-0.0835228714288449,-0.1406740113800647,-0.1860450924144071,-0.2196911730797462
186,186,BTC,2013-11-01 23:59:59,206.6499938964844,202.1300048828125,203.8999938964844,206.17999267578125,206.17999267578125,-0.0110582930463197,0.00227956754971,-0.0196429718539051,0.0,0.0106862386067707,-0.0172761350991237,-0.0370598167050664,-0.0738351253419252,-0.1325443421106773,-0.1792782676885177,-0.2130597553778266
187,187,BTC,2013-11-02 23:59:59,207.759994506836,201.6499938964844,205.8099975585937,206.22000122070312,206.22000122070312,-0.0019881857224441,0.007467720284245,-0.0221608345318927,0.0,0.0001940466890246,-0.0100281364906146,-0.0408350335638602,-0.057766791660186,-0.1162035693520171,-0.1638774135146609,-0.1998626077587536
188,188,BTC,2013-11-03 23:59:59,215.0500030517578,203.9900054931641,205.9900054931641,215.0500030517578,215.0500030517578,-0.0421297253198047,0.0,-0.051429887940675,0.0,0.0428183579613334,-0.0407626286611071,-0.0723971241528994,-0.0832395679990074,-0.1351639232421545,-0.1825175617980947,-0.2193799957810388
189,189,BTC,2013-11-04 23:59:59,231.009994506836,213.94000244140625,214.6600036621093,229.1000061035156,229.1000061035156,-0.063029253848565,0.0083369199146043,-0.0661719915243455,0.0,0.0653336566025355,-0.07415977756669,-0.1107726048863555,-0.1236054326349456,-0.1698996250107729,-0.2154517833601009,-0.2526233238921104
190,190,BTC,2013-11-05 23:59:59,250.6600036621093,226.22000122070312,229.2100067138672,245.2400054931641,245.2400054931641,-0.0653645344162403,0.0221007912556758,-0.0775566948557711,0.0,0.0704495807929217,-0.101459807644937,-0.1416000784965253,-0.1641494207324364,-0.2035944514604206,-0.2484358279395491,-0.2860109933711626
191,191,BTC,2013-11-06 23:59:59,263.0,244.77999877929688,244.77999877929688,262.5,262.5,-0.0675047665550595,0.0019047619047618,-0.0675047665550595,0.0,0.0703800119076292,-0.1176304640997023,-0.1728761858258928,-0.2016507897755456,-0.233817138671875,-0.2784533272879463,-0.3157434876457093
192,192,BTC,2013-11-07 23:59:59,304.1700134277344,261.54998779296875,261.67999267578125,296.4100036621094,296.4100036621094,-0.1171688220952164,0.026179986065757,-0.117607420257243,0.0,0.1291809663318452,-0.1577207227232868,-0.2344860211249878,-0.2743632167283398,-0.2977784205174161,-0.3396403659803085,-0.3748602757697955
193,193,BTC,2013-11-08 23:59:59,338.6600036621094,296.92999267578125,297.8500061035156,338.1099853515625,338.1099853515625,-0.1190736180304909,0.0016267437649761,-0.1217946658184697,0.0,0.1406834491894839,-0.1888083404668283,-0.2893495895186543,-0.3362771170594812,-0.3598828497178674,-0.3977084096776767,-0.4315114143142379
194,194,BTC,2013-11-09 23:59:59,370.8200073242188,319.7099914550781,338.5799865722656,339.1099853515625,339.1099853515625,-0.0015629111562356,0.0935095495338536,-0.0572085598611081,0.0,0.0029576174716052,-0.126318867713299,-0.2504142924971985,-0.3082696571752683,-0.3375158230468155,-0.3766164102881617,-0.4126910374735105
195,195,BTC,2013-11-10 23:59:59,350.70001220703125,277.239990234375,348.82000732421875,326.6199951171875,326.6199951171875,0.0679689319053051,0.0737248712565932,-0.1511848803533767,0.0,-0.0368316793191045,-0.0430775868931569,-0.1842079426057987,-0.2513440616079729,-0.2900756156119344,-0.3302357389978065,-0.3702579854424055
196,196,BTC,2013-11-11 23:59:59,351.2699890136719,311.7799987792969,325.4100036621094,342.44000244140625,342.44000244140625,-0.0497313358774748,0.025785499676769,-0.0895339430075944,0.0,0.0484355139327667,-0.0405969161240715,-0.1821049036839076,-0.2575069195693745,-0.3011637143645964,-0.3382607226367101,-0.3791768907325626
197,197,BTC,2013-11-12 23:59:59,362.80999755859375,342.79998779296875,343.0599975585937,360.3299865722656,360.3299865722656,-0.0479282592546828,0.0068826106034634,-0.0486498471749621,0.0,0.0522426819393579,-0.0527516340959778,-0.1799433621237315,-0.2644390575666525,-0.3155024335383224,-0.3484283637240136,-0.3894448385982008
198,198,BTC,2013-11-13 23:59:59,414.0499877929688,359.79998779296875,360.9700012207031,407.3699951171875,407.3699951171875,-0.1139013536898724,0.0163978514761737,-0.1167734685774645,0.0,0.1305470271636353,-0.1281292260669577,-0.2274271539550667,-0.3161581177692709,-0.3688735007903391,-0.4005969959621536,-0.4381119484793775
199,199,BTC,2013-11-14 23:59:59,425.8999938964844,395.1900024414063,406.4100036621094,420.2000122070313,420.2000122070313,-0.0328177252363516,0.0135649250924931,-0.0595192980463376,0.0,0.0314947522979769,-0.1161542420231251,-0.2055378690306436,-0.3020974382713853,-0.3603581828140868,-0.3955202477080225,-0.4334563078398993
200,200,BTC,2013-11-15 23:59:59,437.8900146484375,396.1099853515625,419.4100036621094,417.9500122070313,417.9500122070313,0.003493220271411,0.0477090605551386,-0.0522551171613565,0.0,-0.0053545928953744,-0.0676923308331727,-0.1599378213947384,-0.2642134462901107,-0.3281277869787679,-0.3697045296861294,-0.4084420159217613
201,201,BTC,2013-11-16 23:59:59,450.260009765625,415.5700073242188,417.2799987792969,440.2200012207031,440.2200012207031,-0.0521103138835015,0.0228067977762971,-0.0559947158878092,0.0,0.0532838577897694,-0.0704329645856199,-0.1620644293718275,-0.2659927639699675,-0.3344282432413603,-0.3791958588377269,-0.4161086138871502
202,202,BTC,2013-11-17 23:59:59,500.5799865722656,440.239990234375,440.9599914550781,492.1099853515625,492.1099853515625,-0.1039401666681136,0.0172116020256165,-0.1054032567132968,0.0,0.1178728453658888,-0.1148929828978522,-0.2106520744214428,-0.3046595094548207,-0.3747820449773216,-0.4220194512280579,-0.4549070858547085
203,203,BTC,2013-11-18 23:59:59,703.780029296875,494.9400024414063,496.5799865722656,703.5599975585938,703.5599975585938,-0.2941895669233105,0.000312740546712,-0.2965205467069114,0.0,0.4296803936135775,-0.2967081650093731,-0.3959420677849736,-0.4673498594518247,-0.5272123205548096,-0.5669975545511037,-0.5935665278954592
204,204,BTC,2013-11-19 23:59:59,806.1099853515625,456.3900146484375,712.760009765625,584.6099853515625,584.6099853515625,0.2192060136246183,0.3788850781719,-0.2193256596977527,0.0,-0.1690687540789651,-0.0973640383159762,-0.231041192284603,-0.3184310790941281,-0.3981175371283898,-0.4516686221386997,-0.4874925055899216
205,205,BTC,2013-11-20 23:59:59,599.6500244140625,448.4500122070313,577.97998046875,590.8300170898438,590.8300170898438,-0.0217491262281952,0.0149281638865641,-0.2409830251755161,0.0,0.0106396262365253,-0.0483455798608266,-0.194418046232505,-0.2866115146800102,-0.3717177734373992,-0.4294460514543201,-0.4698345433513368
206,206,BTC,2013-11-21 23:59:59,733.4000244140625,577.2899780273438,594.3200073242188,722.4299926757812,722.4299926757812,-0.1773320413747784,0.0151849062878048,-0.2009053003334743,0.0,0.222737457101686,-0.1435737692535998,-0.2885663611064714,-0.3741215964604233,-0.4504374089083466,-0.5042564644183782,-0.5420179083941231
207,207,BTC,2013-11-22 23:59:59,780.8499755859375,668.1300048828125,724.0700073242188,771.4400024414062,771.4400024414062,-0.0614046393332907,0.0121979325867871,-0.1339183828057198,0.0,0.0678404970204775,-0.1255651808454488,-0.2804728840021099,-0.3728326304843641,-0.4487173372234304,-0.506046358046068,-0.5470107873293029
208,208,BTC,2013-11-23 23:59:59,844.969970703125,771.7000122070312,771.7000122070312,797.8200073242188,797.8200073242188,-0.03273920793838,0.0590984970871324,-0.03273920793838,0.0,0.0341957959132617,-0.1308490704535974,-0.2553245144410929,-0.3551561415538441,-0.4304229089767396,-0.4926264127796363,-0.5369377432792692
209,209,BTC,2013-11-24 23:59:59,807.3599853515625,722.8699951171875,795.6300048828125,774.25,774.25,0.0276138261321439,0.0427639462080238,-0.0663610008173232,0.0,-0.0295430135968505,-0.0554032884646431,-0.1869267031035579,-0.2980579061305968,-0.3778785939596913,-0.4475117868602679,-0.4975451516946003
210,210,BTC,2013-11-25 23:59:59,810.6799926757812,754.4299926757812,773.02001953125,799.1099853515625,799.1099853515625,-0.0326487796405577,0.0144786168816657,-0.0559121941845397,0.0,0.0321084731695995,-0.0326613210589356,-0.1645230197657947,-0.2804770189328571,-0.362577108336927,-0.4349108299043018,-0.4872395459792686
211,211,BTC,2013-11-26 23:59:59,928.5399780273438,800.7999877929688,805.72998046875,928.0999755859376,928.0999755859376,-0.1318500143693374,0.0004740894871033,-0.1371619342114522,0.0,0.1614170672359038,-0.1227841659766975,-0.2280723912089908,-0.3384096398853347,-0.4153097611533349,-0.4823346510158168,-0.5322264022270171
212,212,BTC,2013-11-27 23:59:59,1001.9600219726562,891.6799926757812,923.8499755859376,1001.9600219726562,1001.9600219726562,-0.0779572484667958,0.0,-0.1100643008488062,0.0,0.0795819936748609,-0.1414348085932401,-0.2340902014989784,-0.3444874861667923,-0.4232020393621803,-0.4887273071280636,-0.5399806493981452
213,213,BTC,2013-11-28 23:59:59,1077.56005859375,962.1699829101562,1003.3800048828124,1031.949951171875,1031.949951171875,-0.0276853991384163,0.0441979839914528,-0.0676195276548801,0.0,0.0299312632655488,-0.1210097100287281,-0.2245263513141057,-0.3231881103269474,-0.4063466983938695,-0.4719212924135063,-0.5266181951864899
214,214,BTC,2013-11-29 23:59:59,1146.969970703125,1000.6400146484376,1042.010009765625,1131.969970703125,1131.969970703125,-0.0794720383630152,0.0132512349163138,-0.1160189399486556,0.0,0.0969233240601135,-0.1354735494006426,-0.2446919842753737,-0.3410714538622008,-0.4237802134734261,-0.4866775531758641,-0.5410010782444731
215,215,BTC,2013-11-30 23:59:59,1156.1400146484375,1106.6099853515625,1129.3699951171875,1129.4300537109375,1129.4300537109375,-5.317601878285228e-05,0.0236490616216027,-0.020204941673365,0.0,-0.0022438024487608,-0.0750361288895906,-0.1953056383548679,-0.2975932177230482,-0.3869438877354809,-0.4542086116833117,-0.5126562617482164
216,216,BTC,2013-12-01 23:59:59,1133.0799560546875,801.8200073242188,1128.9200439453125,955.8499755859376,955.8499755859376,0.1810640506145147,0.1854161060788934,-0.1611445019573267,0.0,-0.1536882054401444,0.0987414567700462,-0.0247549111320185,-0.1340747161175003,-0.2435272114573051,-0.3260791834513086,-0.3980125766629721
217,217,BTC,2013-12-02 23:59:59,1055.4200439453125,938.4099731445312,951.4199829101562,1043.3299560546875,1043.3299560546875,-0.088092911174606,0.0115879811755268,-0.100562609461447,0.0,0.0915206179872785,0.0145457583217609,-0.0804663623635026,-0.1714580277421868,-0.2742233743604011,-0.3539493520443937,-0.4217425412165114
218,218,BTC,2013-12-03 23:59:59,1096.0,1011.2100219726562,1046.4000244140625,1078.280029296875,1078.280029296875,-0.0295656082062475,0.0164335517877298,-0.0622009176669569,0.0,0.0334985811912751,-0.0097451793050592,-0.0842610777209346,-0.1751456293460217,-0.2666376310811285,-0.3474322283820148,-0.4138000833779562
219,219,BTC,2013-12-04 23:59:59,1156.1199951171875,1070.1600341796875,1077.5799560546875,1151.1700439453125,1151.1700439453125,-0.0639263402289513,0.0042999304906428,-0.0703718883163306,0.0,0.0675984091961414,-0.0691105824417561,-0.1095016746400067,-0.194563244236582,-0.2813238126015003,-0.3605347862255889,-0.4242177038194445
220,220,BTC,2013-12-05 23:59:59,1154.3599853515625,897.1099853515625,1152.72998046875,1045.1099853515625,1045.1099853515625,0.1029748032509567,0.1045344523842144,-0.1416118897287299,0.0,-0.0921323996846363,0.009222008047383,0.0044062453242939,-0.0838476235372424,-0.1783864770956537,-0.2681413357712122,-0.3402745418922442
221,221,BTC,2013-12-06 23:59:59,1042.3800048828125,829.4500122070312,1042.3800048828125,829.4500122070312,829.4500122070312,0.25671226661292,0.25671226661292,0.0,0.0,-0.2063514617286771,0.2411453254812152,0.2536620467737756,0.1629569600546021,0.0586991193115318,-0.0543695380085033,-0.1459593861305885
222,222,BTC,2013-12-07 23:59:59,854.6400146484375,640.219970703125,835.3200073242188,698.22998046875,698.22998046875,0.1963393590797042,0.2240093358275494,-0.0830815224042378,0.0,-0.1582012536103606,0.3755467927760973,0.4457657563943424,0.3745241874857952,0.2724231586216541,0.1427025769681287,0.0337253011416283
223,223,BTC,2013-12-08 23:59:59,802.510009765625,670.8800048828125,697.3099975585938,795.8699951171875,795.8699951171875,-0.1238393181842234,0.0083430895613294,-0.1570482503439156,0.0,0.1398393328554694,0.1358211880884701,0.2387312077256749,0.2057295810315511,0.1221173087933971,0.0220377737425279,-0.0739232935778226
224,224,BTC,2013-12-09 23:59:59,921.9299926757812,780.9000244140625,793.7999877929688,893.1900024414062,893.1900024414062,-0.1112753326579666,0.0321767934659125,-0.1257179074109823,0.0,0.1222812870459941,-0.0457013706071979,0.0770284046938556,0.0832334963666296,0.0171279296024162,-0.0681391469537602,-0.1541486182600707
225,225,BTC,2013-12-10 23:59:59,997.22998046875,892.3200073242188,892.3200073242188,988.510009765625,988.510009765625,-0.0973080712295597,0.0088213276719297,-0.0973080712295597,0.0,0.1067186232085841,-0.1491740177730599,-0.0410830546387854,-0.0084470689467383,-0.0608365232652422,-0.1349089143644368,-0.2133928938220903
226,226,BTC,2013-12-11 23:59:59,1001.5800170898438,834.22998046875,989.0700073242188,878.47998046875,878.47998046875,0.1258879306463634,0.1401284484085891,-0.0503710966485412,0.0,-0.1113089682551247,-0.0314452092598244,0.070214484580577,0.1119798055760747,0.0656759604797216,-0.0066004734518464,-0.094530307847454
227,227,BTC,2013-12-12 23:59:59,901.9400024414062,844.9500122070312,882.780029296875,873.260009765625,873.260009765625,0.0109017010109109,0.032842443665179,-0.0324187495614185,0.0,-0.0059420485602184,0.0144309708507961,0.0571364708783341,0.1088014866616735,0.0778759897262217,0.0167963581597669,-0.0695386759608183
228,228,BTC,2013-12-13 23:59:59,941.7899780273438,860.0499877929688,874.97998046875,892.5800170898438,892.5800170898438,-0.0197181611554296,0.0551322682507988,-0.0364449446257327,0.0,0.0221240032844329,0.0141432550300255,0.0134497595088523,0.074391818963367,0.059853435759265,0.0032583984538872,-0.0715584973345129
229,229,BTC,2013-12-14 23:59:59,904.6500244140624,858.3599853515625,899.8499755859375,872.5999755859375,872.5999755859375,0.0312285133651328,0.0367293716764129,-0.0163190357927904,0.0,-0.0223845942339701,0.0326449962711616,0.0047307143659527,0.0791764399160885,0.0897565014753778,0.0394316106161165,-0.0330181587172441
230,230,BTC,2013-12-15 23:59:59,886.1599731445312,825.0,875.2899780273438,876.1199951171875,876.1199951171875,-0.0009473783208574,0.01145959238837,-0.0583481662353223,0.0,0.0040339441092538,0.0028397942087241,-0.0185944818121335,0.0555654511234109,0.0897730931738463,0.0482806034407687,-0.0194714552266966
231,231,BTC,2013-12-16 23:59:59,882.25,668.25,880.3300170898438,705.969970703125,705.969970703125,0.2469794093551336,0.2496990475689855,-0.0534299931561635,0.0,-0.1942085848540686,0.1956684118045975,0.200449068404819,0.2863767137112694,0.3366935365342938,0.3000003319900417,0.2293993118584192
232,232,BTC,2013-12-17 23:59:59,754.8300170898438,630.8800048828125,706.3699951171875,682.1199951171875,682.1199951171875,0.0355509297097116,0.1065941806326389,-0.0751187336556115,0.0,-0.0337832720592685,0.1814314145478277,0.2400604016480529,0.2960515351518848,0.3599857827419721,0.3402163879377808,0.2816698959500843
233,233,BTC,2013-12-18 23:59:59,679.3200073242188,420.510009765625,678.2000122070312,522.7000122070312,522.7000122070312,0.2974937753366828,0.2996364864348873,-0.195504113363079,0.0,-0.2337125198664907,0.4002333511639591,0.5660091404435612,0.6204782461109792,0.7260588817009785,0.7279196003417594,0.6610368791134555
234,234,BTC,2013-12-19 23:59:59,707.22998046875,502.8900146484375,519.0599975585938,691.9600219726562,691.9600219726562,-0.2498699620263537,0.022067688899948,-0.2732383393844249,0.0,0.3238186451363318,0.005511845958829,0.1538672371607732,0.1798513955057006,0.2720539816582286,0.3004970930327431,0.2599027456204965
235,235,BTC,2013-12-20 23:59:59,729.1599731445312,595.3300170898438,694.219970703125,625.3200073242188,625.3200073242188,0.1101835261496482,0.1660589211988432,-0.0479594285855397,0.0,-0.0963061629752229,0.0324537739124393,0.2187535815402328,0.2608328372494435,0.3673079203685065,0.427973497553938,0.3960084239420514
236,236,BTC,2013-12-21 23:59:59,654.27001953125,579.1699829101562,619.9000244140625,605.6599731445312,605.6599731445312,0.0235116268218917,0.0802596317110735,-0.0437373962437065,0.0,-0.0314399570610477,0.0328435585817503,0.2132698715214238,0.2771269315850146,0.38278165273004,0.4530311344209534,0.4348969759181231
237,237,BTC,2013-12-22 23:59:59,666.739990234375,585.6400146484375,601.780029296875,617.1799926757812,617.1799926757812,-0.0249521429107573,0.0803007196388958,-0.0511033708182961,0.0,0.0190206056897555,-0.0074791653419044,0.1491315410581042,0.2445337497677235,0.3224472766035424,0.4009715268490705,0.3997823549475532
238,238,BTC,2013-12-23 23:59:59,680.9099731445312,611.0399780273438,613.0599975585938,673.4099731445312,673.4099731445312,-0.0896184761032412,0.0111373461919166,-0.0926181636811032,0.0,0.0911079120127746,-0.0455947798765339,0.0206323326187292,0.1284913491152888,0.1819612560294436,0.2626929084343916,0.2767418017588028
239,239,BTC,2013-12-24 23:59:59,684.3900146484375,645.7100219726562,672.3599853515625,665.5800170898438,665.5800170898438,0.0101865562180836,0.0282610611430882,-0.0298536533654755,0.0,-0.0116273241664732,-0.0422939747156841,0.0015354709178831,0.1189688857164001,0.1593872660298438,0.2495182818894652,0.2863191617660243
240,240,BTC,2013-12-25 23:59:59,682.7000122070312,649.47998046875,666.3099975585938,682.2100219726562,682.2100219726562,-0.0233066415062132,0.0007182395722626,-0.0479764888373599,0.0,0.0249857334292049,-0.0489615005516971,-0.0513024175990525,0.0617600263294864,0.1045278930234585,0.1928373549709416,0.2492511642689114
241,241,BTC,2013-12-26 23:59:59,777.75,683.9400024414062,683.9400024414062,761.97998046875,761.97998046875,-0.1024173600720266,0.0206961074246974,-0.1024173600720266,0.0,0.1169287403099612,-0.1074936159714456,-0.1432688308817168,-0.0595859699825167,-0.0155299144203751,0.0577847436936691,0.1112028567126017
242,242,BTC,2013-12-27 23:59:59,777.510009765625,713.5999755859375,763.280029296875,735.0700073242188,735.0700073242188,0.0383773269097804,0.0577360006782146,-0.0292081455158752,0.0,-0.0353158532170057,-0.0427442379789008,-0.1047016009698933,-0.037691661545599,0.0230161623138076,0.0797344368324293,0.1397798697880143
243,243,BTC,2013-12-28 23:59:59,747.0599975585938,705.3499755859375,737.97998046875,727.8300170898438,727.8300170898438,0.0139455135685251,0.0264209774497061,-0.0308863896460198,0.0,-0.0098493887143209,-0.01826801311925,-0.0676119625649709,-0.0432097499263507,0.0285183098336427,0.0712149562335264,0.1371895176931619
244,244,BTC,2013-12-29 23:59:59,748.6099853515625,714.4400024414062,728.0499877929688,745.0499877929688,745.0499877929688,-0.0228172609603798,0.0047781996066322,-0.0410844719858827,0.0,0.0236593301990721,-0.0196255084931888,-0.0820360928684673,-0.0767366716149614,-0.0051949393535573,0.0246528557334668,0.0935955260491081
245,245,BTC,2013-12-30 23:59:59,766.5999755859375,740.239990234375,741.3499755859375,756.1300048828125,756.1300048828125,-0.0195469419298678,0.013846786446132,-0.0210149240816071,0.0,0.0148715083167314,-0.0144393230007925,-0.0781876224226564,-0.1008451000882489,-0.035138807697567,-0.0056493015985716,0.061113820627638
246,246,BTC,2013-12-31 23:59:59,760.5800170898438,738.1699829101562,760.3200073242188,754.010009765625,754.010009765625,0.0083685859297215,0.0087134218897981,-0.021007714288027,0.0,-0.0028037442020516,-0.0137823162291459,-0.0559210196135571,-0.0940694960484174,-0.0406798449047653,-0.0068556270590997,0.0551743202441374
247,247,BTC,2014-01-01 23:59:59,775.3499755859375,754.969970703125,754.969970703125,771.4000244140625,771.4000244140625,-0.0212990059514418,0.0051204965606208,-0.0212990059514418,0.0,0.0230633737260901,-0.0265958192580866,-0.0572115875327507,-0.1067764476569615,-0.0689085072434344,-0.0254503807299184,0.0196365615291165
248,248,BTC,2014-01-02 23:59:59,820.3099975585938,767.2100219726562,773.4400024414062,802.3900146484375,802.3900146484375,-0.0360797264154832,0.0223332576216166,-0.0438440060737734,0.0,0.0401736962063414,-0.0456062584025172,-0.0775495768485842,-0.1180365441642975,-0.1104893043381292,-0.0627645070977072,-0.0312051241365352
249,249,BTC,2014-01-03 23:59:59,834.1500244140625,789.1199951171875,802.8499755859375,818.719970703125,818.719970703125,-0.0193839110869107,0.0188465583631556,-0.0361539679562435,0.0,0.0203516441587852,-0.0466459438964395,-0.0772437085448923,-0.125306137480591,-0.1315217347547037,-0.0850967041074084,-0.0640637911039796
250,250,BTC,2014-01-04 23:59:59,859.510009765625,801.6699829101562,823.27001953125,859.510009765625,859.510009765625,-0.0421635464655695,0.0,-0.0672941864530941,0.0,0.0498217223496686,-0.067834002214993,-0.1004072158550091,-0.148652148303595,-0.1737036305091841,-0.134518980398818,-0.1156787110812799
251,251,BTC,2014-01-05 23:59:59,952.4000244140624,854.52001953125,858.5499877929688,933.530029296875,933.530029296875,-0.0803188319077217,0.0202135919841808,-0.0846357452744551,0.0,0.0861188568954933,-0.1032853968327859,-0.1533598462133529,-0.1927415504388069,-0.2270328956814259,-0.2007845723779786,-0.1820805870031052
252,252,BTC,2014-01-06 23:59:59,1017.1199951171876,905.7100219726562,936.0499877929688,953.2899780273438,953.2899780273438,-0.0180847282901788,0.066957608451867,-0.0499113146590981,0.0,0.0211669128044564,-0.083712175076253,-0.1480178923947782,-0.1859692703036866,-0.2288322340209683,-0.2139927854444764,-0.1901159654550061
253,253,BTC,2014-01-07 23:59:59,965.739990234375,802.0,946.489990234375,802.0,802.0,0.1801620825865024,0.2041645763520885,0.0,0.0,-0.1587029985780509,0.089039897205229,0.0219488814584631,-0.0217206921660692,-0.0659457580109784,-0.070237406970854,-0.0370839563688435
254,254,BTC,2014-01-08 23:59:59,870.6799926757812,776.1799926757812,795.989990234375,842.719970703125,842.719970703125,-0.0554513742326062,0.0331783070826334,-0.0789585868860162,0.0,0.0507730308019014,0.0421136653802776,-0.0158415249982545,-0.0549774980896334,-0.1021341301780153,-0.1165815154553547,-0.0856080793267785
255,255,BTC,2014-01-09 23:59:59,864.3599853515625,804.1400146484375,841.469970703125,846.8599853515625,846.8599853515625,-0.0063647057856912,0.0206645730140799,-0.0504451402145189,0.0,0.0049126813085766,0.0340316083210077,-0.0099390527709136,-0.0466357918495922,-0.0934434124970793,-0.1222822994584341,-0.0956537345397084
256,256,BTC,2014-01-10 23:59:59,871.1900024414062,822.5999755859375,846.6900024414062,868.47998046875,868.47998046875,-0.0250897873495977,0.0031204196223308,-0.0528279360660097,0.0,0.0255295981521812,-0.0066898462707889,-0.0214051959157719,-0.0621936974190681,-0.100880254766685,-0.1366474573088421,-0.1185503995452723
257,257,BTC,2014-01-11 23:59:59,921.47998046875,861.719970703125,867.3200073242188,913.9500122070312,913.9500122070312,-0.0510203011762198,0.0082389279075945,-0.0571475910129698,0.0,0.0523558778104931,-0.0647169119436906,-0.0544942463205108,-0.0958024815687453,-0.1293768924688048,-0.1694539198433674,-0.1609194650044964
258,258,BTC,2014-01-12 23:59:59,928.52001953125,851.1699829101562,919.5999755859376,863.219970703125,863.219970703125,0.0653136011634312,0.0756470552632553,-0.0139593477930701,0.0,-0.0555063633966173,0.004432257493391,0.0081184637257905,-0.0322080602063853,-0.0672174799455505,-0.1048650116283707,-0.1127418004879117
259,259,BTC,2014-01-13 23:59:59,861.2899780273438,806.0499877929688,860.1900024414062,841.2000122070312,841.2000122070312,0.022574881073232,0.0238825077612672,-0.0417855728768243,0.0,-0.0255090929814305,0.0303637418091031,0.0371801975893435,0.0007457433747435,-0.0323615221378325,-0.0743366776661033,-0.0907604369426379
260,260,BTC,2014-01-14 23:59:59,855.6900024414062,825.6599731445312,843.1699829101562,833.27001953125,833.27001953125,0.0118808587214926,0.0269060237193803,-0.0091327495389786,0.0,-0.0094270001910432,0.0369075795016455,0.0439017070828231,0.016441224733676,-0.0140884947118052,-0.0555450453169196,-0.0838215930858808
261,261,BTC,2014-01-15 23:59:59,872.8099975585938,830.8599853515625,833.1199951171875,860.9000244140625,860.9000244140625,-0.0322685892775789,0.0138343278043664,-0.0348937602632147,0.0,0.033158525130132,0.0018677934171646,0.0019618665342879,-0.0079033848976052,-0.0399855058346034,-0.0739974701144686,-0.1072269574272056
262,262,BTC,2014-01-16 23:59:59,866.1599731445312,835.6300048828125,860.2899780273438,835.6300048828125,835.6300048828125,0.0295106362869168,0.0365352704945058,0.0,0.0,-0.0293530245262206,0.0134198166644534,0.0181814835217568,0.0272225672186756,-0.0049369978530361,-0.035537742344183,-0.0741053696591956
263,263,BTC,2014-01-17 23:59:59,842.9099731445312,797.6300048828125,834.489990234375,814.6400146484375,814.6400146484375,0.0243665609704968,0.034702393680347,-0.0208804004956296,0.0,-0.0251187608292243,0.0276048316850554,0.045967524538359,0.0546924409281983,0.0260298858280572,-0.0037528378904659,-0.0383032335755488
